date_added,persistent_id,name,kind,podcast,album_artist,bitrate,play_date_utc,unplayed,location,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist,composer
2021-12-30 22:58:22,A71F7C3A7D68CFD4,011: Finding our Way Back Home Pt. 2,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-011-FindingOurWayBackHomePt2.mp3?dest-id=208707,,9280,,21835722,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:24,Podcast,,2730000,,,,
2021-12-30 22:58:22,A0660E28B5CA6F3D,012: An Introduction to Mormon Polygamy with Todd Compton Pt. 1,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-012-AnIntroductionToMormonPolygamyWithToddComptonPt1.mp3?dest-id=208707,,9282,,28445187,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:24,Podcast,,3556000,,,,
2021-12-30 22:58:22,1A5CD6BC7DFF6954,013: An Introduction to Mormon Polygamy with Todd Compton Pt. 2,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-013-AnIntroductionToMormonPolygamyWithToddComptonPt2.mp3?dest-id=208707,,9284,,16317620,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:25,Podcast,,2040000,,,,
2021-12-30 22:58:22,380C9CA79AB5594B,014: An Introduction to Mormon Polygamy with Todd Compton Pt. 3,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-014-AnIntroductionToMormonPolygamyWithToddComptonPt3.mp3?dest-id=208707,,9286,,17346735,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:26,Podcast,,2169000,,,,
2021-12-30 22:58:22,F3A47283623FD0CD,"015: Mormon Stages of Faith Pt. 1: An Introduction to Fowler's""Stages of Faith""",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-015-MormonStagesOfFaithPt1.mp3?dest-id=208707,,9288,,15729698,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:27,Podcast,,1967000,,,,
2021-12-30 22:58:22,C933880C60C12D03,016: Mormon Stages of Faith Pt. 2: An LDS Perspective on Fowler's Stages of Faith,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-016-MormonStagesOfFaithPt2.mp3?dest-id=208707,,9290,,24623138,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:28,Podcast,,3078000,,,,
2021-12-30 22:58:22,3C2FE5A342CA912C,017: Mormon Stages of Faith Pt. 3: Tom and Dan's Journey into Stage 4,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-017-MormonStagesOfFaithPt3.mp3?dest-id=208707,,9292,,25799138,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:28,Podcast,,3225000,,,,
2021-12-30 22:58:22,B9D0E136BAF5CEFC,018: New Order Mormons Pt. 1: Ann's Story,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-018-NewOrderMormonsPt1.mp3?dest-id=208707,,9294,,26553547,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:29,Podcast,,3317000,,,,
2021-12-30 22:58:22,EC82EAF8E9C07649,"019: Mormon, Married, Gay and Facing Discipline--An Interview with Buckley Jeppson Pt. 1",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-019-BuckleyJeppson1.mp3?dest-id=208707,,9296,,19350588,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:31,Podcast,,2417000,,,,
2021-12-30 22:58:22,D209A7F6FC1558F8,"020: Mormon, Married, Gay and Facing Discipline--An Interview with Buckley Jeppson Pt. 2",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-020-BuckleyJeppson2.mp3?dest-id=208707,,9298,,21408444,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:32,Podcast,,2674000,,,,
2021-12-30 22:58:22,D2502AB529F0DE07,"021: Mormon, Married, Gay and Facing Discipline--An Interview with Buckley Jeppson Pt. 3",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-021-BuckleyJeppson3.mp3?dest-id=208707,,9300,,19975356,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:33,Podcast,,2495000,,,,
2021-12-30 22:58:22,2A78BA44948EF324,022: Black and Mormon -- The Darron Smith Story Pt. 1,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-022-DarronSmith1.mp3?dest-id=208707,,9302,,25598074,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:35,Podcast,,3198000,,,,
2021-12-30 22:58:22,43AC43D973A86A8A,023: Black and Mormon -- The Darron Smith Story Pt. 2,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-023-DarronSmith2.mp3?dest-id=208707,,9304,,26957818,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:36,Podcast,,3368000,,,,
2021-12-30 22:58:22,9E5C7B4A81C668E1,024: Black and Mormon -- The Darron Smith Story Pt. 3,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-024-DarronSmith3.mp3?dest-id=208707,,9306,,20563258,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:37,Podcast,,2568000,,,,
2021-12-30 22:58:22,4746E95D174BB1D4,025: New Order Mormons Pt. 2: Ann's Story,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-025-NewOrderMormonsPt2.mp3?dest-id=208707,,9308,,40886062,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:38,Podcast,,5109000,,,,
2021-12-30 22:58:22,77E7DE63AA9D75A9,026: Blacks and the LDS Priesthood: An Interview with Darius Gray and Margaret Young,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-026-BlacksPriesthood-DariusGray.mp3?dest-id=208707,,9310,,65655642,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:39,Podcast,,8205000,,,,
2021-12-30 22:58:22,9D3BE1C29F3721DC,027: My Story Part 1--Mormon to the Bone,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-027-MyStoryPt1.mp3?dest-id=208707,,9312,,31404490,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:40,Podcast,,3924000,,,,
2021-12-30 22:58:22,24E79415B21C7E75,"028: My Story Part 2--Losing My Religion, and Finding it Again",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-028-MyStoryPt2.mp3?dest-id=208707,,9314,,21629063,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:42,Podcast,,2702000,,,,
2021-12-30 22:58:22,2914480F61065902,"029: My Story Part 3--What I Do and Don't Believe, and Why I Remain a Mormon",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-029-MyStoryPt3.mp3?dest-id=208707,,9316,,30302096,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:43,Podcast,,3786000,,,,
2021-12-30 22:58:22,BEDBB8154559D8ED,030: An Insider's View of Mormon Origins Part 1--Grant Palmer's Early Years,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-030-GrantPalmerPt1.mp3?dest-id=208707,,9318,,21518862,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:44,Podcast,,2688000,,,,
2021-12-30 22:58:22,BDAD9441CD93D8EB,"031: An Insider's View of Mormon Origins Part 2--The Mark Hofman Bombings, and Grant Palmer's Deep Dive into LDS History",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-031-GrantPalmerPt2.mp3?dest-id=208707,,9320,,22988860,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:45,Podcast,,2872000,,,,
2021-12-30 22:58:22,2BDC8A3E76068BF3,032: An Insider's View of Mormon Origins Part 3--An Overview of Mormon Origins by Grant Palmer,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-032-GrantPalmerPt3.mp3?dest-id=208707,,9322,,39893857,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:46,Podcast,,4985000,,,,
2021-12-30 22:58:22,D42656DD3E8CF721,"033: An Insider's View of Mormon Origins Part 4--Grant's Trial and Disfellowship, Thoughts on the Church's Future, and Closing Testimony",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-033-GrantPalmerPt4.mp3?dest-id=208707,,9324,,29640523,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:47,Podcast,,3703000,,,,
2021-12-30 22:58:22,C972255EED39958C,034: Soldier Slaves Pt. 1--James Parkinson: Mormon and High-Profile Personal Injury Lawyer,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-034-SoldierSlavesPt1.mp3?dest-id=208707,,9326,,29272980,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:48,Podcast,,3657000,,,,
2021-12-30 22:58:22,41BF3BF0C6EFA827,035: Soldier Slaves Pt. 2--Harold Poole: Mormon and Bataan Death March Survivor,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-035-SoldierSlavesPt2.mp3?dest-id=208707,,9328,,27509067,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:49,Podcast,,3437000,,,,
2021-12-30 22:58:22,653FC1B92EB3A2CA,036: Soldier Slaves Pt. 3--Taking the Case to the U.S. Supreme Court and the U.S Congress,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-036-SoldierSlavesPt3.mp3?dest-id=208707,,9330,,21812700,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:50,Podcast,,2725000,,,,
2021-12-30 22:58:22,9CD108541C4687C2,037: Deseret Book’s Acquisition of Seagull and Covenant Pt. 1 -- A Conversation with Kent Larsen (1st half),,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-037-DeseretSeagull-KentLarsenPt1.mp3?dest-id=208707,,9332,,34895927,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:51,Podcast,,4360000,,,,
2021-12-30 22:58:22,8DC5269616819950,038: Deseret Book’s Acquisition of Seagull and Covenant Pt. 2-- A Conversation with Kent Larsen (2nd half),,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-038-DeseretSeagull-KentLarsenPt2.mp3?dest-id=208707,,9334,,28094281,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:52,Podcast,,3510000,,,,
2021-12-30 22:58:22,EDD2B2A089910F2E,039: Lowell Bennion--Mormon educator and humanitarian--through the eyes of Mary Lythgoe Bradford (An interview by Stirling Adams).,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-039-LowellBennionMaryBradford.mp3?dest-id=208707,,9336,,24877342,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:53,Podcast,,3108000,,,,
2021-12-30 22:58:22,B121EED3EE65D789,040: Deseret Book’s Acquisition of Seagull and Covenant Pt. 3 -- Adventures of a Mormon book author -- Christopher Bigelow.,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-040-ChristopherBigelowPart1.mp3?dest-id=208707,,9338,,29236349,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:54,Podcast,,3653000,,,,
2021-12-30 22:58:22,A0A585404C3BDC25,"041: Deseret Book’s Acquisition of Seagull and Covenant Pt. 4 -- Christopher Bigelow, The Early Years.",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-040b-ChristopherBigelowPart2.mp3?dest-id=208707,,9340,,25806303,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:55,Podcast,,3224000,,,,
2021-12-30 22:58:22,5CE08DAB72729726,042: Understanding Mormon Fundamentalist Polygamy Part 1 - The LDS Church's Practice of Polygamy.,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-042-AnneWildePart1.mp3?dest-id=208707,,9342,,16557711,,,URL,Mormon Stories - LDS,,,2007-10-19 17:54:57,Podcast,,2068000,,,,
2021-12-30 22:58:22,459C32AE1C6A325F,043: Understanding Mormon Fundamentalist Polygamy Part 2 - The Rise of Mormon Fundamentalism.,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-043-AnneWildePart2.mp3?dest-id=208707,,9344,,15014201,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:00,Podcast,,1875000,,,,
2021-12-30 22:58:22,0AFC737594503016,044: Understanding Mormon Fundamentalist Polygamy Part 3 - Anne's Story.,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-044-AnneWildePart3.mp3?dest-id=208707,,9346,,15528559,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:02,Podcast,,1939000,,,,
2021-12-30 22:58:22,87947098C04551B1,045: Understanding Mormon Fundamentalist Polygamy Part 4 - Polygamy Gone Wrong and Right.,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-045-AnneWildePart4.mp3?dest-id=208707,,9348,,14426131,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:04,Podcast,,1801000,,,,
2021-12-30 22:58:22,B0D14917D1D831DA,046: Understanding Mormon Fundamentalist Polygamy Part 5 - Anne's Beliefs and Testimony.,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-046-AnneWildePart5.mp3?dest-id=208707,,9350,,16410639,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:10,Podcast,,2049000,,,,
2021-12-30 22:58:22,903988D3987D3BAF,047: Richard Bushman Part 1 -- Experiences as a Faithful Mormon Historian,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-047-RichardBushmanPart1.mp3?dest-id=208707,,9352,,24422148,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:12,Podcast,,3051000,,,,
2021-12-30 22:58:22,48BF213987C539A8,"048: Richard Bushman Part 2 - The Art of History, Joseph Smith's First Vision Stories, and Joseph's Participation in Folk Magic and Treasure Digging",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-048-RichardBushmanPart2.mp3?dest-id=208707,,9354,,29897895,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:13,Podcast,,3735000,,,,
2021-12-30 22:58:22,811B35D042BC8318,049: Richard Bushman Part 3 - Joseph Smith and the Translation of the Book of Mormon Pt. 1,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-049-RichardBushmanPart3.mp3?dest-id=208707,,9356,,31000227,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:14,Podcast,,3873000,,,,
2021-12-30 22:58:22,4EA05E95AECC92B6,050: Richard Bushman Part 4 - Book of Mormon Historicity and the 3 and 8 Witnesses to the Book of Mormon,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-050-RichardBushmanPart4.mp3?dest-id=208707,,9358,,21151485,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:15,Podcast,,2642000,,,,
2021-12-30 22:58:22,7B2BD273F59394FF,051: Richard Bushman Part 5 - Final Thoughts (For now),,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-051-RichardBushmanPart5.mp3?dest-id=208707,,9360,,19313807,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:16,Podcast,,2412000,,,,
2021-12-30 22:58:22,A94E316D84BE24A2,"052: J. Bonner Ritche--On Organizations, Individuals, and Pillars of Thoughtful Faith",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-052-JBonnerRitchie.mp3?dest-id=208707,,9362,,22253884,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:17,Podcast,,2780000,,,,
2021-12-30 22:58:22,5848062EA45D0E09,053: The Trolley Square Murders -- An Interview with Witness Matt Lund,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-053-TrolleySquare.mp3?dest-id=208707,,9364,,12037338,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:18,Podcast,,1503000,,,,
2021-12-30 22:58:22,33275AA4860E9464,"054: Nate Oman -- On Messiness, Harvard, the Bloggernacle and Thoughtful Faith",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-054-NateOman.mp3?dest-id=208707,,9366,,29934628,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:19,Podcast,,3740000,,,,
2021-12-30 22:58:22,16DD7BF4787B3B15,055: Women in the LDS Church Part 1: An Introduction,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-055-WomenPt1.mp3?dest-id=208707,,9368,,13691699,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:20,Podcast,,855000,,,,
2021-12-30 22:58:22,71E379812EE9AA01,056: Women in the LDS Church Part 2: The Three Waves of Feminism in the USA,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-056-WomenPt2.mp3?dest-id=208707,,9370,,38942701,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:21,Podcast,,4866000,,,,
2021-12-30 22:58:22,848C8ED85536C55A,057: Women in the LDS Church Part 3: An Interivew with Dr. Claudia L. Bushman,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-057-ClaudiaLBushman.mp3?dest-id=208707,,9372,,39460604,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:22,Podcast,,2466000,,,,
2021-12-30 22:58:22,386454ABC209D71B,058: Women in the LDS Church Part 4: 19th and Early 20th Century Mormon Women (with Dr. Claudia Bushman),,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-058-ClaudiaLBushman2.mp3?dest-id=208707,,9374,,21827129,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:23,Podcast,,2726000,,,,
2021-12-30 22:58:22,5409690BC9A41B58,059: Women in the LDS Church Part 5: 19th and Early 20th Century Mormon Women Part 2 (with Dr. Claudia Bushman),,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-059-ClaudiaBushman3.mp3?dest-id=208707,,9376,,26820110,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:24,Podcast,,3351000,,,,
2021-12-30 22:58:22,51EDCCF084AFE1EC,060: A Review of the First 5 Episodes on Mormon Women by 2 Brilliant Mormon Women (Part 1),,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonMatters-004.mp3?dest-id=208707,,9378,,23203134,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:25,Podcast,,2899000,,,,
2021-12-30 22:58:22,FACBAFFA8643F80B,061:  A Review of the First 5 Episodes on Mormon Women by 2 Brilliant Mormon Women (Part 2),,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonMatters-005.mp3?dest-id=208707,,9380,,21048135,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:26,Podcast,,2630000,,,,
2021-12-30 22:58:22,DD551AD2DABD8498,062: Women in the LDS Church Part 6 - Margaret Merrill Toscano: The Early Years,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-062a-MargaretToscanoPt1.mp3?dest-id=208707,,9382,,26700963,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:28,Podcast,,1668000,,,,
2021-12-30 22:58:22,351AE8AD1293CB57,063: Women in the LDS Church Part 7 - Margaret Merrill Toscano: Becoming a Mormon Feminist,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-063a-MargaretToscanoPt2.mp3?dest-id=208707,,9384,,34263745,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:30,Podcast,,2141000,,,,
2021-12-30 22:58:22,9E28359E5FD26AE5,064: Women in the LDS Church Part 8 - Margaret Merrill Toscano: Reactions to Dissent,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-064a-MargaretToscanoPt3.mp3?dest-id=208707,,9386,,29616828,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:32,Podcast,,1850000,,,,
2021-12-30 22:58:22,871D094D60593125,"065: Women in the LDS Church Part 9 - Margaret Merrill Toscano: On the church, priesthood and Mother God",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-065a-MargaretToscanoPt4.mp3?dest-id=208707,,9388,,33120600,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:35,Podcast,,2069000,,,,
2021-12-30 22:58:22,142BF8A8ECA3B651,066: Women in the LDS Church Part 10 - The LDS Church's Opposition to the Equal Rights Amendment,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-066-ERA.mp3?dest-id=208707,,9390,,31980221,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:36,Podcast,,3996000,,,,
2021-12-30 22:58:22,CBCC9516402D78B8,"067: Women in the LDS Church Part 11 - A Gift Given, A Gift Taken: Washing, Anointing, and Blessing the Sick Among Mormon Women",,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-067-AGiftGiven.mp3?dest-id=208707,,9392,,17193663,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:37,Podcast,,4294000,,,,
2021-12-30 22:58:22,D736522C84F82C2D,068: Spirituality of the Rising LDS Generation Pt. 1 -- Flexibility: An interview with John Kovalenko,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-068a-RisingGen1-JohnK.mp3?dest-id=208707,,9394,,18969575,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:39,Podcast,,2369000,,,,
2021-12-30 22:58:22,FA4CA95CF0C00DE3,069: Spirituality of the Rising LDS Generation Pt. 2a -- Transformation: An interview with Ashley Sanders,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-069a-RisingGen2a-AshSanders.mp3?dest-id=208707,,9396,,14205017,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:41,Podcast,,1774000,,,,
2021-12-30 22:58:22,E9B436EBEA8E5FC2,070: Spirituality of the Rising LDS Generation Pt. 2b -- Transformation: An interview with Ashley Sanders,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-070a-RisingGen2b-AshSanders.mp3?dest-id=208707,,9398,,12100384,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:43,Podcast,,1511000,,,,
2021-12-30 22:58:22,C387E22329DE5258,071: Spirituality of the Rising LDS Generation Pt. 3 -- Estrangement and Reconciliation: An interview with Loyd Ericson,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-071a-RisingGen-LloydEricson.mp3?dest-id=208707,,9400,,9059668,,,URL,Mormon Stories - LDS,,,2007-10-19 17:55:45,Podcast,,1131000,,,,
2021-12-30 22:58:22,4021BB5900078840,072: Spirituality of the Rising LDS Generation Pt. 4 -- Honesty: An interview with BYU Professor Chris Foster,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-072a-RisingGen-ChrisFoster.mp3?dest-id=208707,,9402,,15307393,,,URL,Mormon Stories - LDS,,,2007-10-19 18:58:23,Podcast,,1911000,,,,
2021-12-30 22:58:22,58573365918202CE,073: Spirituality of the Rising LDS Generation Pt. 5 -- Re-evaluation: An interview with BYU student David Lassetter,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-073a-RisingGen-DavidLassetter.mp3?dest-id=208707,,9404,,17863456,,,URL,Mormon Stories - LDS,,,2007-10-23 03:37:39,Podcast,,2230000,,,,
2021-12-30 22:58:22,8A752298B88F91C5,074: Spirituality of the Rising LDS Generation Pt. 6 -- Grace: An interview with BYU student Kimball Sanders,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-074a-RisingGen-Kimball.mp3?dest-id=208707,,9406,,11730106,,,URL,Mormon Stories - LDS,,,2007-10-25 22:13:47,Podcast,,1463000,,,,
2021-12-30 22:58:22,3EB5A3C3A0AED6FE,075: Spirituality of the Rising LDS Generation Pt. 7 -- Conversion: An interview with University of Utah student Caleb Proulx,,True,,,,True,https://traffic.libsyn.com/secure/mormonstories/MormonStories-075a-RisingGen-CalebProulx.mp3?dest-id=208707,,9408,,6291208,,,URL,Mormon Stories - LDS,,,2007-10-25 22:13:55,Podcast,,783000,,,,
